# X, Y, Z, V, Ex, Ey, Ez
0.018 0 0.006 519.499 2178.67 -0.183658 -871.214
0.019 0 0.006 517.303 2206.73 -0.151643 -773.261
0.02 0 0.006 515.085 2222.2 -0.12393 -674.301
0.021 0 0.006 512.858 2225.06 -0.0981367 -574.89
0.022 0 0.006 510.635 2215.38 -0.0746456 -475.587
0.023 0 0.006 508.428 2193.32 -0.0552158 -376.951
0.024 0 0.006 506.248 2159.18 -0.0364646 -279.533
0.025 0 0.006 504.109 2113.55 -0.0233608 -183.875
0.026 0 0.006 502.021 2058.58 -0.012364 -90.5167
0.027 0 0.006 500 1014.6 0 -0.00138662
0.028 0 0.006 500 6.50962 1.70886e-05 0
0.029 0 0.006 499.987 12.4796 0.00692896 0.184202
0.03 0 0.006 499.975 11.1273 -0.0283137 0.412923
0.031 0 0.006 499.965 9.4068 -0.0114417 0.539334
0.032 0 0.006 499.956 7.35049 -0.0235647 0.661864
0.033 0 0.006 499.95 5.01224 -0.0261385 0.792992
0.034 0 0.006 499.946 2.54909 -0.0270947 0.842444
0.035 0 0.006 499.945 0 0 0
-0.035 0 0.007 499.944 0 0 0
-0.034 0 0.007 499.945 -2.6094 -0.0088247 1.06707
-0.033 0 0.007 499.949 -5.13112 -0.00779188 0.988537
-0.032 0 0.007 499.955 -7.50127 7.08409e-05 0.866891
-0.031 0 0.007 499.964 -9.6162 0.00115257 0.699241
-0.03 0 0.007 499.975 -11.3906 0.00138886 0.494017
-0.029 0 0.007 499.987 -12.7151 0.00236899 0.257716
-0.028 0 0.007 500 -13.3323 2.95684e-05 0.00101073
-0.027 0 0.007 500 -1070.08 0 0
-0.026 0 0.007 502.118 -2158.32 0.0120768 -107.369
-0.025 0 0.007 504.308 -2216.68 0.0222714 -218.332
-0.024 0 0.007 506.552 -2264.4 0.0308902 -331.952
-0.023 0 0.007 508.837 -2300.03 0.0366712 -447.61
-0.022 0 0.007 511.152 -2322.99 0.0383124 -564.654
-0.021 0 0.007 513.483 -2332.97 0.0352991 -682.425
-0.02 0 0.007 515.818 -2329.8 0.021141 -800.256
-0.019 0 0.007 518.143 -2313.43 0.00030681 -917.486
-0.018 0 0.007 520.445 -2283.88 -0.0307134 -1033.45
-0.017 0 0.007 522.71 -2241.27 -0.0728493 -1147.51
-0.016 0 0.007 524.927 -2185.83 -0.126486 -1259
-0.015 0 0.007 527.082 -2117.83 -0.19163 -1367.3
-0.014 0 0.007 529.163 -2037.67 -0.263069 -1471.79
-0.013 0 0.007 531.157 -1945.8 -0.343455 -1571.85
-0.012 0 0.007 533.054 -1842.75 -0.425533 -1666.9
-0.011 0 0.007 534.843 -1729.1 -0.504958 -1756.38
-0.01 0 0.007 536.513 -1605.49 -0.581344 -1839.77
-0.009 0 0.007 538.054 -1472.65 -0.646292 -1916.59
-0.008 0 0.007 539.458 -1331.31 -0.704299 -1986.4
-0.007 0 0.007 540.717 -1182.31 -0.740138 -2048.82
-0.006 0 0.007 541.823 -1026.48 -0.754811 -2103.51
-0.005 0 0.007 542.77 -864.712 -0.759271 -2150.2
-0.004 0 0.007 543.552 -697.952 -0.740944 -2188.68
-0.003 0 0.007 544.165 -527.159 -0.703559 -2218.76
-0.002 0 0.007 544.606 -353.317 -0.652017 -2240.33
-0.001 0 0.007 544.872 -177.432 -0.59062 -2253.29
0 0 0.007 544.961 -0.523112 -0.523112 -2257.61
0.001 0 0.007 544.873 176.386 -0.454556 -2253.27
0.002 0 0.007 544.608 352.275 -0.392214 -2240.29
0.003 0 0.007 544.169 526.129 -0.337371 -2218.71
0.004 0 0.007 543.556 696.953 -0.294496 -2188.63
0.005 0 0.007 542.775 863.772 -0.270685 -2150.18
0.006 0 0.007 541.829 1025.63 -0.261445 -2103.51
0.007 0 0.007 540.723 1181.59 -0.257984 -2048.86
0.008 0 0.007 539.465 1330.76 -0.263361 -1986.48
0.009 0 0.007 538.062 1472.29 -0.278761 -1916.7
0.01 0 0.007 536.521 1605.35 -0.296405 -1839.91
0.011 0 0.007 534.851 1729.16 -0.304513 -1756.52
0.012 0 0.007 533.062 1843.02 -0.304501 -1667.01
0.013 0 0.007 531.165 1946.26 -0.308493 -1571.92
0.014 0 0.007 529.17 2038.27 -0.299596 -1471.8
0.015 0 0.007 527.089 2118.53 -0.282883 -1367.23
0.016 0 0.007 524.933 2186.58 -0.259516 -1258.85
0.017 0 0.007 522.715 2242.03 -0.229772 -1147.27
0.018 0 0.007 520.449 2284.6 -0.196151 -1033.15
0.019 0 0.007 518.146 2314.07 -0.160546 -917.129
0.02 0 0.007 515.821 2330.35 -0.127443 -799.873
0.021 0 0.007 513.486 2333.42 -0.0983989 -682.045
0.022 0 0.007 511.154 2323.33 -0.0722296 -564.308
0.023 0 0.007 508.839 2300.24 -0.0522609 -447.327
0.024 0 0.007 506.553 2264.4 -0.033027 -331.785
0.025 0 0.007 504.31 2216.07 -0.0208536 -218.403
0.026 0 0.007 502.121 2155.02 -0.0109578 -108.199
0.027 0 0.007 500 1064.74 7.10543e-15 -0.0171346
0.028 0 0.007 500 10.7489 -0.000192807 0
0.029 0 0.007 499.987 12.7148 -0.00885196 0.250582
0.03 0 0.007 499.975 11.3512 -0.0229754 0.484734
0.031 0 0.007 499.964 9.55465 -0.0311947 0.71548
0.032 0 0.007 499.956 7.45647 -0.0266026 0.848434
0.033 0 0.007 499.949 5.09925 -0.0317838 0.978605
0.034 0 0.007 499.945 2.58886 -0.0314865 1.0465
0.035 0 0.007 499.944 0 0 0
-0.035 0 0.008 499.943 0 0 0
-0.034 0 0.008 499.944 -2.66534 -0.0117728 1.26056
-0.033 0 0.008 499.948 -5.2417 -0.00938396 1.17019
-0.032 0 0.008 499.954 -7.65916 -0.000250977 1.02381
-0.031 0 0.008 499.963 -9.818 0.000382375 0.826527
-0.03 0 0.008 499.974 -11.6297 0.00156069 0.58345
-0.029 0 0.008 499.986 -12.9823 0.00239274 0.304883
-0.028 0 0.008 500 -13.6115 4.04576e-05 0.00119576
-0.027 0 0.008 500 -1128.45 0 0
-0.026 0 0.008 502.234 -2276.48 0.0141065 -125.076
-0.025 0 0.008 504.544 -2337.98 0.0268937 -254.337
-0.024 0 0.008 506.91 -2388.24 0.0384072 -386.688
-0.023 0 0.008 509.321 -2425.71 0.0474369 -521.406
-0.022 0 0.008 511.762 -2449.81 0.0527142 -657.728
-0.021 0 0.008 514.22 -2460.21 0.0531774 -794.883
-0.02 0 0.008 516.682 -2456.74 0.0418813 -932.091
-0.019 0 0.008 519.134 -2439.35 0.0229544 -1068.58
-0.018 0 0.008 521.561 -2408.08 -0.008683 -1203.58
-0.017 0 0.008 523.95 -2363.05 -0.052601 -1336.32
-0.016 0 0.008 526.287 -2304.48 -0.112047 -1466.06
-0.015 0 0.008 528.559 -2232.7 -0.184662 -1592.07
-0.014 0 0.008 530.752 -2148.08 -0.267183 -1713.6
-0.013 0 0.008 532.855 -2051.11 -0.360957 -1829.98
-0.012 0 0.008 534.855 -1942.35 -0.456836 -1940.52
-0.011 0 0.008 536.74 -1822.4 -0.55278 -2044.57
-0.01 0 0.008 538.499 -1691.96 -0.642457 -2141.54
-0.009 0 0.008 540.124 -1551.79 -0.719815 -2230.87
-0.008 0 0.008 541.603 -1402.68 -0.786946 -2312.06
-0.007 0 0.008 542.929 -1245.52 -0.825107 -2384.66
-0.006 0 0.008 544.094 -1081.21 -0.839327 -2448.29
-0.005 0 0.008 545.091 -910.69 -0.83403 -2502.62
-0.004 0 0.008 545.915 -734.964 -0.800554 -2547.39
-0.003 0 0.008 546.561 -555.041 -0.744562 -2582.4
-0.002 0 0.008 547.026 -371.954 -0.66871 -2607.49
-0.001 0 0.008 547.305 -186.75 -0.582216 -2622.56
0 0 0.008 547.399 -0.489222 -0.489222 -2627.55
0.001 0 0.008 547.306 185.769 -0.396969 -2622.45
0.002 0 0.008 547.027 370.97 -0.316744 -2607.28
0.003 0 0.008 546.564 554.057 -0.248295 -2582.09
0.004 0 0.008 545.919 733.994 -0.197239 -2547.01
0.005 0 0.008 545.096 909.764 -0.173001 -2502.18
0.006 0 0.008 544.1 1080.36 -0.168611 -2447.81
0.007 0 0.008 542.936 1244.79 -0.174715 -2384.17
0.008 0 0.008 541.61 1402.11 -0.193205 -2311.57
0.009 0 0.008 540.131 1551.4 -0.222384 -2230.4
0.01 0 0.008 538.507 1691.8 -0.255 -2141.09
0.011 0 0.008 536.748 1822.46 -0.277895 -2044.15
0.012 0 0.008 534.863 1942.62 -0.290483 -1940.13
0.013 0 0.008 532.863 2051.58 -0.303058 -1829.61
0.014 0 0.008 530.759 2148.71 -0.300222 -1713.26
0.015 0 0.008 528.565 2233.43 -0.287148 -1591.74
0.016 0 0.008 526.293 2305.27 -0.263616 -1465.75
0.017 0 0.008 523.955 2363.83 -0.233637 -1336.02
0.018 0 0.008 521.565 2408.82 -0.196662 -1203.3
0.019 0 0.008 519.137 2440.01 -0.159429 -1068.32
0.02 0 0.008 516.685 2457.28 -0.123567 -931.86
0.021 0 0.008 514.222 2460.63 -0.0929054 -794.685
0.022 0 0.008 511.764 2450.1 -0.0658868 -657.575
0.023 0 0.008 509.322 2425.84 -0.0460672 -521.308
0.024 0 0.008 506.912 2388.1 -0.0279629 -386.668
0.025 0 0.008 504.546 2337.14 -0.0172602 -254.441
0.026 0 0.008 502.238 2272.99 -0.00916698 -125.395
0.027 0 0.008 500 1123.15 7.10543e-15 -0.00191366
0.028 0 0.008 500 11.1143 -0.000230162 0
0.029 0 0.008 499.987 12.9654 -0.0129004 0.314174
0.03 0 0.008 499.974 11.5922 -0.0164218 0.573747
0.031 0 0.008 499.963 9.7705 -0.0306303 0.839462
0.032 0 0.008 499.955 7.61361 -0.03011 1.03461
0.033 0 0.008 499.948 5.21031 -0.0349113 1.18679
0.034 0 0.008 499.944 2.64397 -0.0350596 1.27684
0.035 0 0.008 499.943 0 0 0
-0.035 0 0.009 499.941 0 0 0
-0.034 0 0.009 499.943 -2.72784 -0.00993254 1.48126
-0.033 0 0.009 499.947 -5.36786 -0.00811735 1.37804
-0.032 0 0.009 499.953 -7.84494 0.00225921 1.20603
-0.031 0 0.009 499.962 -10.0566 0.00238662 0.974535
-0.03 0 0.009 499.973 -11.9122 0.00330367 0.68771
-0.029 0 0.009 499.986 -13.2973 0.00324474 0.359429
-0.028 0 0.009 500 -13.9409 5.94083e-05 0.00141196
-0.027 0 0.009 500 -1195.96 0 0
-0.026 0 0.009 502.369 -2413.15 0.0125663 -143.789
-0.025 0 0.009 504.817 -2478.29 0.0241616 -292.385
-0.024 0 0.009 507.325 -2531.47 0.0349395 -444.53
-0.023 0 0.009 509.88 -2571.07 0.0439116 -599.386
-0.022 0 0.009 512.467 -2596.46 0.0503712 -756.075
-0.021 0 0.009 515.073 -2607.33 0.0525455 -913.705
-0.02 0 0.009 517.682 -2603.5 0.0442413 -1071.38
-0.019 0 0.009 520.28 -2584.91 0.0282892 -1228.2
-0.018 0 0.009 522.852 -2551.62 -0.000547833 -1383.28
-0.017 0 0.009 525.383 -2503.76 -0.0414516 -1535.74
-0.016 0 0.009 527.859 -2441.57 -0.0997548 -1684.72
-0.015 0 0.009 530.266 -2365.37 -0.17076 -1829.38
-0.014 0 0.009 532.59 -2275.59 -0.254691 -1968.89
-0.013 0 0.009 534.817 -2172.72 -0.350351 -2102.45
-0.012 0 0.009 536.935 -2057.34 -0.449188 -2229.29
-0.011 0 0.009 538.932 -1930.12 -0.550374 -2348.69
-0.01 0 0.009 540.796 -1791.8 -0.642732 -2459.95
-0.009 0 0.009 542.516 -1643.17 -0.724174 -2562.46
-0.008 0 0.009 544.082 -1485.1 -0.792491 -2655.62
-0.007 0 0.009 545.486 -1318.53 -0.82897 -2738.95
-0.006 0 0.009 546.719 -1144.43 -0.840869 -2811.99
-0.005 0 0.009 547.775 -963.812 -0.827037 -2874.37
-0.004 0 0.009 548.647 -777.731 -0.782775 -2925.78
-0.003 0 0.009 549.33 -587.257 -0.714493 -2965.99
-0.002 0 0.009 549.821 -393.48 -0.623026 -2994.81
-0.001 0 0.009 550.117 -197.497 -0.521802 -3012.11
0 0 0.009 550.216 -0.413956 -0.413956 -3017.83
0.001 0 0.009 550.118 196.663 -0.309062 -3011.93
0.002 0 0.009 549.823 392.636 -0.221352 -2994.46
0.003 0 0.009 549.333 586.4 -0.148371 -2965.47
0.004 0 0.009 548.65 776.867 -0.096855 -2925.12
0.005 0 0.009 547.779 962.969 -0.0765364 -2873.58
0.006 0 0.009 546.724 1143.64 -0.078643 -2811.11
0.007 0 0.009 545.492 1317.83 -0.0942064 -2738.01
0.008 0 0.009 544.089 1484.53 -0.12481 -2654.65
0.009 0 0.009 542.523 1642.76 -0.165796 -2561.49
0.01 0 0.009 540.803 1791.6 -0.210235 -2459.01
0.011 0 0.009 538.939 1930.13 -0.244114 -2347.8
0.012 0 0.009 536.943 2057.55 -0.266066 -2228.48
0.013 0 0.009 534.824 2173.12 -0.285367 -2101.73
0.014 0 0.009 532.597 2276.15 -0.287472 -1968.28
0.015 0 0.009 530.272 2366.04 -0.276753 -1828.87
0.016 0 0.009 527.864 2442.29 -0.254334 -1684.32
0.017 0 0.009 525.387 2504.48 -0.224803 -1535.44
0.018 0 0.009 522.855 2552.3 -0.186982 -1383.08
0.019 0 0.009 520.283 2585.51 -0.14945 -1228.09
0.02 0 0.009 517.684 2603.99 -0.113386 -1071.34
0.021 0 0.009 515.075 2607.7 -0.0828079 -913.725
0.022 0 0.009 512.469 2596.7 -0.0570913 -756.142
0.023 0 0.009 509.881 2571.15 -0.038218 -599.489
0.024 0 0.009 507.327 2531.27 -0.0221289 -444.668
0.025 0 0.009 504.819 2477.34 -0.0132564 -292.57
0.026 0 0.009 502.372 2409.46 -0.00725451 -144.067
0.027 0 0.009 500 1190.62 8.88178e-15 -0.00219855
0.028 0 0.009 500 11.5523 -0.000239672 0
0.029 0 0.009 499.986 13.2898 -0.0159954 0.375816
0.03 0 0.009 499.973 11.8765 -0.0221853 0.709872
0.031 0 0.009 499.962 10.0155 -0.0311168 1.00703
0.032 0 0.009 499.953 7.8038 -0.0325358 1.2483
0.033 0 0.009 499.947 5.34148 -0.0357755 1.4276
0.034 0 0.009 499.943 2.71118 -0.0360888 1.53765
0.035 0 0.009 499.941 0 0 0
-0.035 0 0.01 499.939 0 0 0
-0.034 0 0.01 499.941 -2.80455 -0.00500198 1.74259
-0.033 0 0.01 499.945 -5.51693 -0.00390872 1.6209
-0.032 0 0.01 499.952 -8.06266 0.0059985 1.41868
-0.031 0 0.01 499.961 -10.3363 0.00572251 1.14634
-0.03 0 0.01 499.973 -12.2448 0.00569468 0.809516
-0.029 0 0.01 499.986 -13.6686 0.00465457 0.422992
-0.028 0 0.01 500 -14.3295 8.43167e-05 0.00166615
-0.027 0 0.01 500 -1273.16 0 0
-0.026 0 0.01 502.522 -2569.43 0.00765201 -163.662
-0.025 0 0.01 505.129 -2638.73 0.0144454 -332.794
-0.024 0 0.01 507.799 -2695.24 0.0210069 -505.958
-0.023 0 0.01 510.519 -2737.26 0.0266105 -682.199
-0.022 0 0.01 513.274 -2764.13 0.0317314 -860.512
-0.021 0 0.01 516.048 -2775.51 0.0335318 -1039.88
-0.02 0 0.01 518.825 -2771.23 0.0279749 -1219.27
-0.019 0 0.01 521.59 -2751.25 0.0157391 -1397.66
-0.018 0 0.01 524.327 -2715.62 -0.00678104 -1574.04
-0.017 0 0.01 527.021 -2664.5 -0.0401703 -1747.41
-0.016 0 0.01 529.656 -2598.13 -0.090406 -1916.78
-0.015 0 0.01 532.218 -2516.86 -0.151483 -2081.2
-0.014 0 0.01 534.69 -2421.15 -0.227236 -2239.73
-0.013 0 0.01 537.06 -2311.51 -0.313153 -2391.47
-0.012 0 0.01 539.313 -2188.58 -0.404249 -2535.57
-0.011 0 0.01 541.437 -2053.06 -0.498727 -2671.18
-0.01 0 0.01 543.419 -1905.73 -0.583854 -2797.56
-0.009 0 0.01 545.249 -1747.46 -0.661293 -2913.98
-0.008 0 0.01 546.914 -1579.18 -0.723972 -3019.82
-0.007 0 0.01 548.407 -1401.89 -0.755624 -3114.49
-0.006 0 0.01 549.718 -1216.63 -0.763752 -3197.48
-0.005 0 0.01 550.84 -1024.49 -0.743706 -3268.38
-0.004 0 0.01 551.767 -826.587 -0.693861 -3326.84
-0.003 0 0.01 552.493 -624.065 -0.620616 -3372.56
-0.002 0 0.01 553.015 -418.075 -0.523964 -3405.33
-0.001 0 0.01 553.33 -209.768 -0.42021 -3425.01
0 0 0.01 553.435 -0.310409 -0.310409 -3431.51
0.001 0 0.01 553.33 209.139 -0.205704 -3424.8
0.002 0 0.01 553.016 417.428 -0.121889 -3404.91
0.003 0 0.01 552.495 623.391 -0.0533094 -3371.93
0.004 0 0.01 551.77 825.884 -0.00811902 -3326.02
0.005 0 0.01 550.844 1023.78 0.00408105 -3267.4
0.006 0 0.01 549.722 1215.94 -0.00639441 -3196.37
0.007 0 0.01 548.412 1401.25 -0.0306144 -3113.27
0.008 0 0.01 546.92 1578.63 -0.0699674 -3018.55
0.009 0 0.01 545.254 1747.04 -0.118229 -2912.7
0.01 0 0.01 543.425 1905.48 -0.17027 -2796.31
0.011 0 0.01 541.443 2052.99 -0.21106 -2670
0.012 0 0.01 539.32 2188.69 -0.238018 -2534.5
0.013 0 0.01 537.066 2311.79 -0.260556 -2390.55
0.014 0 0.01 534.696 2421.57 -0.265541 -2238.97
0.015 0 0.01 532.223 2517.38 -0.255696 -2080.62
0.016 0 0.01 529.661 2598.7 -0.234829 -1916.38
0.017 0 0.01 527.026 2665.08 -0.206107 -1747.18
0.018 0 0.01 524.331 2716.18 -0.169829 -1573.97
0.019 0 0.01 521.593 2751.75 -0.133549 -1397.72
0.02 0 0.01 518.828 2771.64 -0.0993472 -1219.44
0.021 0 0.01 516.05 2775.82 -0.0700358 -1040.12
0.022 0 0.01 513.276 2764.33 -0.0467877 -860.794
0.023 0 0.01 510.521 2737.32 -0.0297157 -682.494
0.024 0 0.01 507.801 2695.02 -0.0160877 -506.249
0.025 0 0.01 505.131 2637.74 -0.00924398 -333.079
0.026 0 0.01 502.526 2565.56 -0.00538905 -163.992
0.027 0 0.01 500 1267.78 8.88178e-15 -0.00250267
0.028 0 0.01 500 12.0522 -0.000201768 0
0.029 0 0.01 499.986 13.6767 -0.0126375 0.436514
0.03 0 0.01 499.973 12.2234 -0.0219984 0.842515
0.031 0 0.01 499.961 10.3089 -0.0289864 1.19379
0.032 0 0.01 499.952 8.03418 -0.0316704 1.48288
0.033 0 0.01 499.945 5.49966 -0.0341072 1.69657
0.034 0 0.01 499.941 2.79272 -0.0345698 1.82853
0.035 0 0.01 499.94 0 0 0
-0.035 0 0.011 499.938 0 0 0
-0.034 0 0.011 499.939 -2.89197 0.00169187 2.0431
-0.033 0 0.011 499.943 -5.69178 0.00313571 1.90052
-0.032 0 0.011 499.95 -8.3195 0.0119295 1.66432
-0.031 0 0.011 499.96 -10.6657 0.0109732 1.3439
-0.03 0 0.011 499.972 -12.6356 0.00906969 0.949371
-0.029 0 0.011 499.985 -14.1052 0.00660908 0.495908
-0.028 0 0.011 500 -14.7871 0.000116296 0.00195889
-0.027 0 0.011 500 -1360.69 0 0
-0.026 0 0.011 502.696 -2746.59 7.51095e-06 -184.86
-0.025 0 0.011 505.483 -2820.59 -0.000909937 -375.896
-0.024 0 0.011 508.337 -2880.87 -0.00144221 -571.48
-0.023 0 0.011 511.244 -2925.62 -0.00203148 -770.527
-0.022 0 0.011 514.188 -2954.14 -0.000474509 -971.899
-0.021 0 0.011 517.153 -2966.09 -0.00069108 -1174.44
-0.02 0 0.011 520.12 -2961.28 -0.00390423 -1376.97
-0.019 0 0.011 523.075 -2939.69 -0.0121031 -1578.35
-0.018 0 0.011 526 -2901.37 -0.0256516 -1777.41
-0.017 0 0.011 528.878 -2846.5 -0.0482369 -1973.04
-0.016 0 0.011 531.693 -2775.36 -0.084147 -2164.11
-0.015 0 0.011 534.429 -2688.33 -0.128683 -2349.54
-0.014 0 0.011 537.07 -2585.86 -0.187874 -2528.3
-0.013 0 0.011 539.6 -2468.55 -0.25476 -2699.36
-0.012 0 0.011 542.007 -2337.05 -0.329361 -2861.76
-0.011 0 0.011 544.274 -2192.11 -0.407013 -3014.59
-0.01 0 0.011 546.391 -2034.6 -0.476542 -3157
-0.009 0 0.011 548.344 -1865.43 -0.542175 -3288.2
-0.008 0 0.011 550.122 -1685.6 -0.593223 -3407.47
-0.007 0 0.011 551.715 -1496.2 -0.617413 -3514.16
-0.006 0 0.011 553.114 -1298.33 -0.621191 -3607.72
-0.005 0 0.011 554.312 -1093.17 -0.598404 -3687.67
-0.004 0 0.011 555.3 -881.905 -0.549738 -3753.59
-0.003 0 0.011 556.075 -665.754 -0.480346 -3805.18
-0.002 0 0.011 556.632 -445.936 -0.390077 -3842.16
-0.001 0 0.011 556.967 -223.673 -0.29638 -3864.38
0 0 0.011 557.079 -0.197585 -0.197585 -3871.73
0.001 0 0.011 556.968 223.268 -0.105262 -3864.17
0.002 0 0.011 556.633 445.507 -0.0359852 -3841.74
0.003 0 0.011 556.077 665.286 0.0193845 -3804.55
0.004 0 0.011 555.302 881.392 0.0523013 -3752.77
0.005 0 0.011 554.314 1092.62 0.0540072 -3686.67
0.006 0 0.011 553.117 1297.77 0.035656 -3606.57
0.007 0 0.011 551.718 1495.65 0.00469243 -3512.89
0.008 0 0.011 550.126 1685.1 -0.0401757 -3406.12
0.009 0 0.011 548.348 1865 -0.090694 -3286.83
0.01 0 0.011 546.396 2034.29 -0.144167 -3155.66
0.011 0 0.011 544.279 2191.94 -0.185851 -3013.33
0.012 0 0.011 542.012 2337.01 -0.212891 -2860.63
0.013 0 0.011 539.605 2468.65 -0.234817 -2698.4
0.014 0 0.011 537.074 2586.08 -0.23968 -2527.54
0.015 0 0.011 534.433 2688.63 -0.229094 -2349
0.016 0 0.011 531.697 2775.73 -0.209463 -2163.79
0.017 0 0.011 528.882 2846.89 -0.18161 -1972.93
0.018 0 0.011 526.003 2901.75 -0.147894 -1777.5
0.019 0 0.011 523.078 2940.04 -0.114059 -1578.59
0.02 0 0.011 520.123 2961.6 -0.0832222 -1377.33
0.021 0 0.011 517.155 2966.34 -0.0565707 -1174.86
0.022 0 0.011 514.191 2954.33 -0.0364079 -972.356
0.023 0 0.011 511.246 2925.69 -0.0218284 -770.975
0.024 0 0.011 508.339 2880.68 -0.0107615 -571.893
0.025 0 0.011 505.485 2819.6 -0.00579722 -376.269
0.026 0 0.011 502.7 2742.54 -0.00378982 -185.252
0.027 0 0.011 500 1355.25 8.88178e-15 -0.00282714
0.028 0 0.011 500 12.6287 -0.000186352 0
0.029 0 0.011 499.985 14.134 -0.011414 0.512853
0.03 0 0.011 499.972 12.6337 -0.0205028 0.988622
0.031 0 0.011 499.96 10.6559 -0.0260484 1.40184
0.032 0 0.011 499.95 8.30658 -0.0286508 1.74121
0.033 0 0.011 499.943 5.68713 -0.0302095 1.99249
0.034 0 0.011 499.939 2.88942 -0.0307051 2.1479
0.035 0 0.011 499.938 0 0 0
-0.035 0 0.012 499.935 0 0 0
-0.034 0 0.012 499.937 -2.99487 0.011163 2.38275
-0.033 0 0.012 499.941 -5.89571 0.0121408 2.21534
-0.032 0 0.012 499.949 -8.61929 0.0192293 1.94069
-0.031 0 0.012 499.959 -11.0513 0.0172102 1.5666
-0.03 0 0.012 499.971 -13.0928 0.0131394 1.10675
-0.029 0 0.012 499.985 -14.616 0.00885652 0.577908
-0.028 0 0.012 500 -15.323 0.000150714 0.00228811
-0.027 0 0.012 500 -1459.25 0 0
-0.026 0 0.012 502.892 -2946.06 -0.00933554 -207.559
-0.025 0 0.012 505.881 -3025.35 -0.0197462 -422.047
-0.024 0 0.012 508.942 -3089.87 -0.0292094 -641.633
-0.023 0 0.012 512.06 -3137.68 -0.0376818 -865.093
-0.022 0 0.012 515.218 -3168.04 -0.0416328 -1091.14
-0.021 0 0.012 518.397 -3180.58 -0.0449362 -1318.48
-0.02 0 0.012 521.579 -3175.15 -0.0466793 -1545.77
-0.019 0 0.012 524.747 -3151.7 -0.0505489 -1771.73
-0.018 0 0.012 527.882 -3110.31 -0.0537707 -1995.04
-0.017 0 0.012 530.967 -3051.19 -0.0638221 -2214.44
-0.016 0 0.012 533.985 -2974.63 -0.081517 -2428.67
-0.015 0 0.012 536.917 -2881.05 -0.105769 -2636.53
-0.014 0 0.012 539.747 -2770.96 -0.142176 -2836.85
-0.013 0 0.012 542.459 -2644.98 -0.183602 -3028.5
-0.012 0 0.012 545.037 -2503.82 -0.234512 -3210.41
-0.011 0 0.012 547.466 -2348.3 -0.287549 -3381.57
-0.01 0 0.012 549.733 -2179.34 -0.335344 -3541.04
-0.009 0 0.012 551.825 -1997.92 -0.383526 -3687.94
-0.008 0 0.012 553.729 -1805.14 -0.419488 -3821.48
-0.007 0 0.012 555.435 -1602.14 -0.435254 -3940.96
-0.006 0 0.012 556.933 -1390.13 -0.435736 -4045.75
-0.005 0 0.012 558.216 -1170.36 -0.414343 -4135.3
-0.004 0 0.012 559.274 -944.094 -0.373767 -4209.17
-0.003 0 0.012 560.104 -712.635 -0.317109 -4266.99
-0.002 0 0.012 560.699 -477.283 -0.244424 -4308.46
-0.001 0 0.012 561.058 -239.333 -0.172636 -4333.4
0 0 0.012 561.178 -0.097109 -0.097109 -4341.67
0.001 0 0.012 561.058 239.129 -0.0284689 -4333.23
0.002 0 0.012 560.7 477.052 0.0175953 -4308.13
0.003 0 0.012 560.104 712.361 0.0534374 -4266.48
0.004 0 0.012 559.275 943.763 0.0702649 -4208.5
0.005 0 0.012 558.217 1169.98 0.0598579 -4134.47
0.006 0 0.012 556.935 1389.71 0.0348886 -4044.77
0.007 0 0.012 555.437 1601.69 0.00111833 -3939.86
0.008 0 0.012 553.732 1804.69 -0.0435572 -3820.3
0.009 0 0.012 551.828 1997.5 -0.0903906 -3686.72
0.01 0 0.012 549.737 2178.98 -0.139321 -3539.84
0.011 0 0.012 547.47 2348.02 -0.175311 -3380.44
0.012 0 0.012 545.041 2503.63 -0.196577 -3209.41
0.013 0 0.012 542.463 2644.88 -0.213563 -3027.67
0.014 0 0.012 539.751 2770.96 -0.214879 -2836.23
0.015 0 0.012 536.921 2881.13 -0.201877 -2636.14
0.016 0 0.012 533.989 2974.77 -0.182544 -2428.51
0.017 0 0.012 530.971 3051.37 -0.155949 -2214.49
0.018 0 0.012 527.886 3110.52 -0.125241 -1995.28
0.019 0 0.012 524.75 3151.92 -0.0947418 -1772.12
0.02 0 0.012 521.582 3175.37 -0.0678243 -1546.27
0.021 0 0.012 518.4 3180.8 -0.0447684 -1319.03
0.022 0 0.012 515.221 3168.22 -0.0278007 -1091.71
0.023 0 0.012 512.063 3137.78 -0.0158181 -865.632
0.024 0 0.012 508.945 3089.73 -0.00693695 -642.116
0.025 0 0.012 505.884 3024.38 -0.00348284 -422.474
0.026 0 0.012 502.896 2941.82 -0.00273728 -207.999
0.027 0 0.012 500 1453.75 1.06581e-14 -0.00317428
0.028 0 0.012 500 13.288 -0.00015712 0
0.029 0 0.012 499.985 14.6674 -0.00954961 0.595367
0.03 0 0.012 499.971 13.1124 -0.0171508 1.14604
0.031 0 0.012 499.959 11.0615 -0.0214583 1.62612
0.032 0 0.012 499.949 8.62483 -0.0235437 2.01972
0.033 0 0.012 499.941 5.90635 -0.0242657 2.3113
0.034 0 0.012 499.937 3.00241 -0.0248349 2.49161
0.035 0 0.012 499.935 0 0 0
-0.035 0 0.013 499.933 0 0 0
-0.034 0 0.013 499.934 -3.11431 0.0215799 2.75801
-0.033 0 0.013 499.939 -6.13384 0.0218673 2.56359
-0.032 0 0.013 499.947 -8.96824 0.0272698 2.24515
